species	total_contigs	dropped_contigs	total_span	dropped_span	drop_contig_pct	drop_span_pct	dropped_span_mb	sp_short
Drosera_aliciae	8042	1097	1697708419	63546049	13.640885351902512	3.743048469856236	63.546049	D. aliciae
Drosera_binata	37375	1423	2116374259	52167911	3.8073578595317725	2.4649662401700945	52.167911	D. binata
Drosera_filiformis	53506	47	2558802190	1490092	0.0878406160056816	0.058233966104273185	1.490092	D. filiformis
Drosera_paradoxa	7456	3789	4991911600	328183539	50.8181330472103	6.574305903173445	328.183539	D. paradoxa
Drosera_roseana	17093	12751	4035502298	452651466	74.59778856841982	11.216731712043247	452.651466	D. roseana
Drosera_scorpioides	10591	6446	7937930843	654579104	60.862996884146916	8.246218277112295	654.579104	D. scorpioides
Drosera_tokaiensis	10114	2051	1726691370	133372502	20.278821435633773	7.72416566835566	133.372502	D. tokaiensis
